Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
11/15/2025 01:50:52,242.6,0.659,152.2,3.046758,ON
11/15/2025 01:50:57,242.6,0.659,152.2,3.04697,ON
11/15/2025 01:51:02,242.6,0.659,152.2,3.047181,ON
11/15/2025 01:51:07,242.6,0.659,152.2,3.047393,ON
11/15/2025 01:51:12,242.6,0.659,152.2,3.047604,ON
11/15/2025 01:51:17,242.6,0.659,152.2,3.047815,ON
11/15/2025 01:51:22,242.6,0.659,152.2,3.048027,ON
11/15/2025 01:51:27,242.6,0.659,152.2,3.048238,ON
11/15/2025 01:51:32,242.6,0.659,152.2,3.04845,ON
11/15/2025 01:51:37,242.6,0.659,152.2,3.048661,ON
11/15/2025 01:51:42,242.6,0.659,152.2,3.048873,ON
11/15/2025 01:51:47,242.6,0.659,152.2,3.049084,ON
11/15/2025 01:51:52,242.6,0.659,152.2,3.049295,ON
11/15/2025 01:51:57,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:02,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:08,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:12,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:18,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:22,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:27,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:32,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:38,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:43,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:47,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:53,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:52:57,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:03,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:07,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:12,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:18,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:23,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:27,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:32,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:37,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:42,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:47,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:52,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:53:57,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:03,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:07,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:12,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:17,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:23,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:27,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:32,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:37,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:42,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:47,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:52,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:54:57,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:02,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:07,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:12,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:17,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:22,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:27,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:32,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:37,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:43,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:47,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:52,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:55:57,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:02,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:07,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:12,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:17,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:22,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:27,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:32,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:37,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:42,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:47,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:53,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:56:57,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:02,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:07,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:12,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:17,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:23,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:27,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:32,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:38,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:42,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:48,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:52,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:57:58,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:58:02,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:58:07,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:58:12,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:58:17,245.1,0.0,0.0,3.049295,ON
11/15/2025 01:58:22,245.1,0.942,120.4,3.049463,ON
11/15/2025 01:58:28,245.1,0.942,120.4,3.04963,ON
11/15/2025 01:58:32,245.1,0.942,120.4,3.049797,ON
11/15/2025 01:58:38,245.1,0.942,120.4,3.049965,ON
11/15/2025 01:58:42,245.1,0.942,120.4,3.050132,ON
11/15/2025 01:58:48,245.1,0.942,120.4,3.050299,ON
11/15/2025 01:58:52,245.1,0.942,120.4,3.050466,ON
11/15/2025 01:58:57,245.1,0.942,120.4,3.050634,ON
11/15/2025 01:59:02,245.1,0.942,120.4,3.050801,ON
11/15/2025 01:59:07,245.1,0.942,120.4,3.050968,ON
11/15/2025 01:59:12,245.1,0.942,120.4,3.051135,ON
11/15/2025 01:59:17,245.1,0.942,120.4,3.051303,ON
11/15/2025 01:59:22,245.1,0.942,120.4,3.05147,ON
11/15/2025 01:59:27,245.1,0.942,120.4,3.051637,ON
11/15/2025 01:59:32,245.1,0.942,120.4,3.051804,ON
11/15/2025 01:59:37,245.1,0.942,120.4,3.051972,ON
11/15/2025 01:59:42,245.1,0.942,120.4,3.052139,ON
11/15/2025 01:59:47,245.1,0.942,120.4,3.052306,ON
11/15/2025 01:59:52,245.1,0.942,120.4,3.052473,ON
11/15/2025 01:59:58,245.1,0.942,120.4,3.052641,ON
11/15/2025 02:00:03,245.1,0.942,120.4,3.052808,ON
11/15/2025 02:00:08,245.1,0.942,120.4,3.052976,ON
11/15/2025 02:00:13,245.1,0.942,120.4,3.053144,ON
11/15/2025 02:00:18,245.1,0.942,120.4,3.053311,ON
11/15/2025 02:00:23,245.1,0.942,120.4,3.053479,ON
11/15/2025 02:00:28,245.1,0.942,120.4,3.053646,ON
11/15/2025 02:00:33,245.1,0.942,120.4,3.053813,ON
11/15/2025 02:00:38,245.1,0.942,120.4,3.053981,ON
11/15/2025 02:00:42,245.1,0.942,120.4,3.054148,ON
11/15/2025 02:00:48,245.1,0.942,120.4,3.054315,ON
11/15/2025 02:00:53,245.1,0.942,120.4,3.054483,ON
11/15/2025 02:00:58,245.1,0.942,120.4,3.05465,ON
11/15/2025 02:01:03,245.1,0.942,120.4,3.054817,ON
11/15/2025 02:01:08,245.1,0.942,120.4,3.054984,ON
11/15/2025 02:01:13,245.1,0.942,120.4,3.055152,ON
11/15/2025 02:01:17,245.1,0.942,120.4,3.055319,ON
11/15/2025 02:01:22,245.1,0.942,120.4,3.055486,ON
11/15/2025 02:01:27,245.1,0.942,120.4,3.055653,ON
11/15/2025 02:01:32,245.1,0.942,120.4,3.055821,ON
11/15/2025 02:01:37,245.1,0.942,120.4,3.055988,ON
11/15/2025 02:01:42,245.1,0.942,120.4,3.056155,ON
11/15/2025 02:01:47,245.1,0.942,120.4,3.056322,ON
11/15/2025 02:01:52,245.1,0.942,120.4,3.05649,ON
11/15/2025 02:01:57,245.1,0.942,120.4,3.056657,ON
11/15/2025 02:02:02,245.1,0.942,120.4,3.056824,ON
11/15/2025 02:02:07,245.1,0.942,120.4,3.056991,ON
11/15/2025 02:02:13,245.1,0.942,120.4,3.057159,ON
11/15/2025 02:02:17,245.1,0.942,120.4,3.057326,ON
11/15/2025 02:02:22,245.1,0.942,120.4,3.057493,ON
11/15/2025 02:02:28,245.1,0.942,120.4,3.057661,ON
11/15/2025 02:02:33,245.1,0.942,120.4,3.057828,ON
11/15/2025 02:02:37,245.1,0.942,120.4,3.057995,ON
11/15/2025 02:02:42,245.1,0.942,120.4,3.058163,ON
11/15/2025 02:02:47,245.1,0.942,120.4,3.05833,ON
11/15/2025 02:02:52,245.1,0.942,120.4,3.058497,ON
11/15/2025 02:02:57,245.1,0.942,120.4,3.058664,ON
11/15/2025 02:03:02,245.1,0.942,120.4,3.058832,ON
11/15/2025 02:03:07,245.1,0.942,120.4,3.058999,ON
11/15/2025 02:03:13,245.1,0.942,120.4,3.059166,ON
11/15/2025 02:03:18,245.1,0.942,120.4,3.059334,ON
11/15/2025 02:03:22,245.1,0.942,120.4,3.059501,ON
11/15/2025 02:03:27,245.1,0.942,120.4,3.059669,ON
11/15/2025 02:03:32,245.1,0.942,120.4,3.059836,ON
11/15/2025 02:03:38,245.1,0.942,120.4,3.060003,ON
11/15/2025 02:03:43,245.1,0.942,120.4,3.060171,ON
11/15/2025 02:03:47,245.1,0.942,120.4,3.060338,ON
11/15/2025 02:03:52,245.1,0.942,120.4,3.060505,ON
11/15/2025 02:03:57,245.1,0.942,120.4,3.060672,ON
11/15/2025 02:04:02,245.1,0.942,120.4,3.06084,ON
11/15/2025 02:04:07,245.1,0.942,120.4,3.061007,ON
11/15/2025 02:04:12,245.1,0.942,120.4,3.061174,ON
11/15/2025 02:04:17,245.1,0.942,120.4,3.061341,ON
11/15/2025 02:04:22,245.1,0.942,120.4,3.061509,ON
11/15/2025 02:04:27,245.1,0.942,120.4,3.061676,ON
11/15/2025 02:04:32,245.1,0.942,120.4,3.061843,ON
11/15/2025 02:04:37,245.1,0.942,120.4,3.062011,ON
11/15/2025 02:04:43,245.1,0.942,120.4,3.062178,ON
11/15/2025 02:04:48,245.1,0.942,120.4,3.062345,ON
11/15/2025 02:04:52,245.1,0.942,120.4,3.062512,ON
11/15/2025 02:04:57,245.1,0.942,120.4,3.06268,ON
11/15/2025 02:05:02,245.1,0.942,120.4,3.062847,ON
11/15/2025 02:05:08,245.1,0.942,120.4,3.063014,ON
11/15/2025 02:05:12,245.1,0.942,120.4,3.063181,ON
11/15/2025 02:05:17,245.1,0.942,120.4,3.063349,ON
11/15/2025 02:05:23,245.1,0.942,120.4,3.063516,ON
11/15/2025 02:05:27,245.1,0.942,120.4,3.063683,ON
11/15/2025 02:05:32,245.1,0.942,120.4,3.06385,ON
11/15/2025 02:05:37,245.1,0.942,120.4,3.064018,ON
11/15/2025 02:05:42,245.1,0.942,120.4,3.064185,ON
11/15/2025 02:05:47,245.1,0.942,120.4,3.064352,ON
11/15/2025 02:05:52,245.1,0.942,120.4,3.064519,ON
11/15/2025 02:05:58,245.1,0.942,120.4,3.064687,ON
11/15/2025 02:06:02,245.1,0.942,120.4,3.064854,ON
11/15/2025 02:06:07,245.1,0.942,120.4,3.065021,ON
11/15/2025 02:06:12,245.1,0.942,120.4,3.065188,ON
11/15/2025 02:06:17,245.1,0.942,120.4,3.065356,ON
11/15/2025 02:06:22,245.1,0.942,120.4,3.065523,ON
11/15/2025 02:06:27,245.1,0.942,120.4,3.06569,ON
11/15/2025 02:06:32,245.1,0.942,120.4,3.065857,ON
11/15/2025 02:06:37,245.1,0.942,120.4,3.066024,ON
11/15/2025 02:06:42,245.1,0.942,120.4,3.066192,ON
11/15/2025 02:06:47,245.1,0.942,120.4,3.066359,ON
11/15/2025 02:06:52,245.1,0.942,120.4,3.066526,ON
11/15/2025 02:06:57,245.1,0.942,120.4,3.066693,ON
11/15/2025 02:07:02,245.1,0.942,120.4,3.066861,ON
11/15/2025 02:07:07,245.1,0.942,120.4,3.067028,ON
11/15/2025 02:07:12,245.1,0.942,120.4,3.067195,ON
11/15/2025 02:07:19,245.1,0.942,120.4,3.067362,ON
11/15/2025 02:07:23,245.1,0.942,120.4,3.067532,ON
11/15/2025 02:07:27,245.1,0.942,120.4,3.067699,ON
11/15/2025 02:07:35,245.1,0.942,120.4,3.067866,ON
11/15/2025 02:07:37,245.1,0.942,120.4,3.068034,ON
11/15/2025 02:07:42,245.1,0.942,120.4,3.068201,ON
11/15/2025 02:07:49,245.1,0.942,120.4,3.068369,ON
11/15/2025 02:07:52,245.1,0.942,120.4,3.068536,ON
11/15/2025 02:07:57,245.1,0.942,120.4,3.068703,ON
11/15/2025 02:08:02,245.1,0.942,120.4,3.06887,ON
11/15/2025 02:08:07,245.1,0.942,120.4,3.069038,ON
11/15/2025 02:08:12,245.1,0.942,120.4,3.069205,ON
11/15/2025 02:08:18,245.1,0.942,120.4,3.069372,ON
11/15/2025 02:08:23,245.1,0.942,120.4,3.06954,ON
11/15/2025 02:08:27,245.1,0.942,120.4,3.069707,ON
11/15/2025 02:08:32,245.1,0.942,120.4,3.069874,ON
11/15/2025 02:08:38,245.1,0.942,120.4,3.070041,ON
11/15/2025 02:08:43,245.1,0.942,120.4,3.070209,ON
11/15/2025 02:08:48,245.1,0.942,120.4,3.070376,ON
11/15/2025 02:08:52,245.1,0.942,120.4,3.070543,ON
11/15/2025 02:08:58,245.1,0.942,120.4,3.070711,ON
11/15/2025 02:09:03,245.1,0.942,120.4,3.070878,ON
11/15/2025 02:09:08,245.1,0.942,120.4,3.071045,ON
11/15/2025 02:09:12,245.1,0.942,120.4,3.071212,ON
11/15/2025 02:09:17,245.1,0.942,120.4,3.07138,ON
11/15/2025 02:09:22,245.1,0.942,120.4,3.071547,ON
11/15/2025 02:09:28,245.1,0.942,120.4,3.071714,ON
11/15/2025 02:09:33,245.1,0.942,120.4,3.071882,ON
11/15/2025 02:09:38,245.1,0.942,120.4,3.072049,ON
11/15/2025 02:09:42,245.1,0.942,120.4,3.072216,ON
11/15/2025 02:09:48,245.1,0.942,120.4,3.072383,ON
11/15/2025 02:09:53,245.1,0.942,120.4,3.072551,ON
11/15/2025 02:09:57,245.1,0.942,120.4,3.072718,ON
11/15/2025 02:10:02,245.1,0.942,120.4,3.072885,ON
11/15/2025 02:10:07,245.1,0.942,120.4,3.073053,ON
11/15/2025 02:10:12,245.1,0.942,120.4,3.07322,ON
11/15/2025 02:10:18,245.1,0.942,120.4,3.073387,ON
11/15/2025 02:10:23,245.1,0.942,120.4,3.073555,ON
11/15/2025 02:10:28,245.1,0.942,120.4,3.073722,ON
11/15/2025 02:10:32,245.1,0.942,120.4,3.073889,ON
11/15/2025 02:10:38,245.1,0.942,120.4,3.074057,ON
11/15/2025 02:10:42,245.1,0.942,120.4,3.074224,ON
11/15/2025 02:10:48,245.1,0.942,120.4,3.074391,ON
11/15/2025 02:10:53,245.1,0.942,120.4,3.074559,ON
11/15/2025 02:10:57,245.1,0.942,120.4,3.074726,ON
11/15/2025 02:11:02,245.1,0.942,120.4,3.074893,ON
11/15/2025 02:11:08,245.1,0.942,120.4,3.07506,ON
11/15/2025 02:11:12,245.1,0.942,120.4,3.075228,ON
11/15/2025 02:11:18,245.1,0.942,120.4,3.075395,ON
11/15/2025 02:11:23,245.1,0.942,120.4,3.075562,ON
11/15/2025 02:11:28,245.1,0.942,120.4,3.075729,ON
11/15/2025 02:11:32,245.1,0.942,120.4,3.075897,ON
11/15/2025 02:11:37,245.1,0.942,120.4,3.076064,ON
11/15/2025 02:11:43,245.1,0.942,120.4,3.076231,ON
11/15/2025 02:11:47,245.1,0.942,120.4,3.076398,ON
11/15/2025 02:11:53,245.1,0.942,120.4,3.076566,ON
11/15/2025 02:11:57,245.1,0.942,120.4,3.076733,ON
11/15/2025 02:12:03,245.1,0.942,120.4,3.0769,ON
11/15/2025 02:12:08,245.1,0.942,120.4,3.077068,ON
11/15/2025 02:12:13,245.1,0.942,120.4,3.077236,ON
11/15/2025 02:12:18,245.1,0.942,120.4,3.077403,ON
11/15/2025 02:12:22,245.1,0.942,120.4,3.07757,ON
11/15/2025 02:12:27,245.1,0.942,120.4,3.077737,ON
11/15/2025 02:12:32,245.1,0.942,120.4,3.077905,ON
11/15/2025 02:12:37,245.1,0.942,120.4,3.078072,ON
11/15/2025 02:12:42,245.1,0.942,120.4,3.078239,ON
11/15/2025 02:12:48,245.1,0.942,120.4,3.078407,ON
11/15/2025 02:12:53,245.1,0.942,120.4,3.078574,ON
11/15/2025 02:12:57,245.1,0.942,120.4,3.078741,ON
11/15/2025 02:13:03,245.1,0.942,120.4,3.078908,ON
11/15/2025 02:13:08,245.1,0.942,120.4,3.079076,ON
11/15/2025 02:13:13,245.1,0.942,120.4,3.079243,ON
11/15/2025 02:13:18,245.1,0.942,120.4,3.07941,ON
11/15/2025 02:13:22,245.1,0.942,120.4,3.079578,ON
11/15/2025 02:13:28,245.1,0.942,120.4,3.079745,ON
11/15/2025 02:13:33,245.1,0.942,120.4,3.079912,ON
11/15/2025 02:13:37,245.1,0.942,120.4,3.080079,ON
11/15/2025 02:13:43,245.1,0.942,120.4,3.080247,ON
11/15/2025 02:13:48,245.1,0.942,120.4,3.080414,ON
11/15/2025 02:13:53,245.1,0.942,120.4,3.080581,ON
11/15/2025 02:13:58,245.1,0.942,120.4,3.080749,ON
11/15/2025 02:14:02,245.1,0.942,120.4,3.080916,ON
11/15/2025 02:14:07,245.1,0.942,120.4,3.081083,ON
11/15/2025 02:14:12,245.1,0.942,120.4,3.08125,ON
11/15/2025 02:14:17,245.1,0.942,120.4,3.081418,ON
11/15/2025 02:14:22,245.1,0.942,120.4,3.081585,ON
11/15/2025 02:14:27,245.1,0.942,120.4,3.081752,ON
11/15/2025 02:14:32,245.1,0.942,120.4,3.081919,ON
11/15/2025 02:14:38,245.1,0.942,120.4,3.082088,ON
11/15/2025 02:14:42,245.1,0.942,120.4,3.082255,ON
11/15/2025 02:14:48,245.1,0.942,120.4,3.082422,ON
11/15/2025 02:14:53,245.1,0.942,120.4,3.08259,ON
11/15/2025 02:14:58,245.1,0.942,120.4,3.082757,ON
11/15/2025 02:15:03,245.1,0.942,120.4,3.082925,ON
11/15/2025 02:15:08,245.1,0.942,120.4,3.083092,ON
11/15/2025 02:15:12,245.1,0.942,120.4,3.083259,ON
11/15/2025 02:15:17,245.1,0.942,120.4,3.083426,ON
11/15/2025 02:15:23,245.1,0.942,120.4,3.083594,ON
11/15/2025 02:15:28,245.1,0.942,120.4,3.083761,ON
11/15/2025 02:15:32,245.1,0.942,120.4,3.083928,ON
11/15/2025 02:15:38,245.1,0.942,120.4,3.084096,ON
11/15/2025 02:15:42,245.1,0.942,120.4,3.084263,ON
11/15/2025 02:15:47,245.1,0.942,120.4,3.08443,ON
11/15/2025 02:15:52,245.1,0.942,120.4,3.084598,ON
11/15/2025 02:15:57,245.1,0.942,120.4,3.084765,ON
11/15/2025 02:16:03,245.1,0.942,120.4,3.084933,ON
11/15/2025 02:16:07,245.1,0.942,120.4,3.0851,ON
11/15/2025 02:16:12,245.1,0.942,120.4,3.085268,ON
11/15/2025 02:16:17,245.1,0.942,120.4,3.085435,ON
11/15/2025 02:16:22,245.1,0.942,120.4,3.085602,ON
11/15/2025 02:16:27,245.1,0.942,120.4,3.08577,ON
11/15/2025 02:16:32,245.1,0.942,120.4,3.085937,ON
11/15/2025 02:16:37,245.1,0.942,120.4,3.086105,ON
11/15/2025 02:16:43,245.1,0.942,120.4,3.086272,ON
11/15/2025 02:16:48,245.1,0.942,120.4,3.086439,ON
11/15/2025 02:16:52,245.1,0.942,120.4,3.086607,ON
11/15/2025 02:16:57,245.1,0.942,120.4,3.086774,ON
11/15/2025 02:17:02,245.1,0.942,120.4,3.086941,ON
11/15/2025 02:17:08,245.1,0.942,120.4,3.087109,ON
11/15/2025 02:17:12,245.1,0.942,120.4,3.087276,ON
11/15/2025 02:17:18,245.1,0.942,120.4,3.087443,ON
11/15/2025 02:17:23,245.1,0.942,120.4,3.08761,ON
11/15/2025 02:17:27,245.1,0.942,120.4,3.087778,ON
11/15/2025 02:17:32,245.1,0.942,120.4,3.087945,ON
11/15/2025 02:17:37,245.1,0.942,120.4,3.088112,ON
11/15/2025 02:17:42,245.1,0.942,120.4,3.08828,ON
11/15/2025 02:17:47,245.1,0.942,120.4,3.088447,ON
11/15/2025 02:17:53,245.1,0.942,120.4,3.088615,ON
11/15/2025 02:17:57,245.1,0.942,120.4,3.088782,ON
11/15/2025 02:18:03,245.1,0.942,120.4,3.088949,ON
11/15/2025 02:18:07,245.1,0.942,120.4,3.089117,ON
11/15/2025 02:18:13,245.1,0.942,120.4,3.089284,ON
11/15/2025 02:18:18,245.1,0.942,120.4,3.089451,ON
11/15/2025 02:18:22,245.1,0.942,120.4,3.089619,ON
11/15/2025 02:18:27,245.1,0.942,120.4,3.089786,ON
11/15/2025 02:18:32,245.1,0.942,120.4,3.089953,ON
11/15/2025 02:18:38,245.1,0.942,120.4,3.090121,ON
11/15/2025 02:18:42,245.1,0.942,120.4,3.090288,ON
11/15/2025 02:18:48,245.1,0.942,120.4,3.090455,ON
11/15/2025 02:18:53,245.1,0.942,120.4,3.090623,ON
11/15/2025 02:18:58,245.1,0.942,120.4,3.09079,ON
11/15/2025 02:19:02,245.1,0.942,120.4,3.090957,ON
11/15/2025 02:19:08,245.1,0.942,120.4,3.091125,ON
11/15/2025 02:19:13,245.1,0.942,120.4,3.091292,ON
11/15/2025 02:19:18,245.1,0.942,120.4,3.091459,ON
11/15/2025 02:19:23,245.1,0.942,120.4,3.091627,ON
11/15/2025 02:19:28,245.1,0.942,120.4,3.091794,ON
11/15/2025 02:19:33,245.1,0.942,120.4,3.091961,ON
11/15/2025 02:19:38,245.1,0.942,120.4,3.092129,ON
11/15/2025 02:19:43,245.1,0.942,120.4,3.092296,ON
11/15/2025 02:19:48,245.1,0.942,120.4,3.092463,ON
11/15/2025 02:19:53,245.1,0.942,120.4,3.09263,ON
11/15/2025 02:19:57,245.1,0.942,120.4,3.092798,ON
11/15/2025 02:20:03,245.1,0.942,120.4,3.092965,ON
11/15/2025 02:20:08,245.1,0.942,120.4,3.093133,ON
11/15/2025 02:20:12,245.1,0.942,120.4,3.0933,ON
11/15/2025 02:20:18,245.1,0.942,120.4,3.093467,ON
11/15/2025 02:20:23,245.1,0.942,120.4,3.093634,ON
11/15/2025 02:20:28,245.1,0.942,120.4,3.093802,ON
11/15/2025 02:20:33,245.1,0.942,120.4,3.093969,ON
11/15/2025 02:20:38,245.1,0.942,120.4,3.094136,ON
11/15/2025 02:20:42,245.1,0.942,120.4,3.094304,ON
11/15/2025 02:20:48,245.1,0.942,120.4,3.094471,ON
11/15/2025 02:20:53,245.1,0.942,120.4,3.094639,ON
11/15/2025 02:20:58,245.1,0.942,120.4,3.094806,ON
11/15/2025 02:21:03,245.1,0.942,120.4,3.094974,ON
11/15/2025 02:21:08,245.1,0.942,120.4,3.095141,ON
11/15/2025 02:21:12,245.1,0.942,120.4,3.095309,ON
11/15/2025 02:21:18,245.1,0.942,120.4,3.095476,ON
11/15/2025 02:21:23,245.1,0.942,120.4,3.095643,ON
11/15/2025 02:21:28,245.1,0.942,120.4,3.095811,ON
11/15/2025 02:21:33,245.1,0.942,120.4,3.095978,ON
11/15/2025 02:21:38,245.1,0.942,120.4,3.096145,ON
11/15/2025 02:21:43,245.1,0.942,120.4,3.096313,ON
11/15/2025 02:21:48,245.1,0.942,120.4,3.09648,ON
11/15/2025 02:21:53,245.1,0.942,120.4,3.096647,ON
11/15/2025 02:21:58,245.1,0.942,120.4,3.096815,ON
11/15/2025 02:22:03,245.1,0.942,120.4,3.096982,ON
11/15/2025 02:22:08,245.1,0.942,120.4,3.09715,ON
11/15/2025 02:22:13,245.1,0.942,120.4,3.097317,ON
11/15/2025 02:22:18,245.1,0.942,120.4,3.097484,ON
11/15/2025 02:22:23,245.1,0.942,120.4,3.097652,ON
11/15/2025 02:22:28,245.1,0.942,120.4,3.097819,ON
11/15/2025 02:22:33,245.1,0.942,120.4,3.097987,ON
11/15/2025 02:22:38,245.1,0.942,120.4,3.098154,ON
11/15/2025 02:22:43,245.1,0.942,120.4,3.098322,ON
11/15/2025 02:22:48,245.1,0.942,120.4,3.098489,ON
11/15/2025 02:22:53,245.1,0.942,120.4,3.098657,ON
11/15/2025 02:22:58,245.1,0.942,120.4,3.098825,ON
11/15/2025 02:23:03,245.1,0.942,120.4,3.098992,ON
11/15/2025 02:23:08,245.1,0.942,120.4,3.099159,ON
11/15/2025 02:23:13,245.1,0.942,120.4,3.099326,ON
11/15/2025 02:23:18,245.1,0.942,120.4,3.099494,ON
11/15/2025 02:23:23,245.1,0.942,120.4,3.099661,ON
11/15/2025 02:23:28,245.1,0.942,120.4,3.099829,ON
11/15/2025 02:23:33,245.1,0.942,120.4,3.099996,ON
11/15/2025 02:23:38,245.1,0.942,120.4,3.100164,ON
11/15/2025 02:23:43,245.1,0.942,120.4,3.100331,ON
11/15/2025 02:23:48,245.1,0.942,120.4,3.100499,ON
11/15/2025 02:23:53,245.1,0.942,120.4,3.100666,ON
11/15/2025 02:23:58,245.1,0.942,120.4,3.100833,ON
11/15/2025 02:24:03,245.1,0.942,120.4,3.101001,ON
11/15/2025 02:24:08,245.1,0.942,120.4,3.101168,ON
11/15/2025 02:24:13,245.1,0.942,120.4,3.101336,ON
11/15/2025 02:24:18,245.1,0.942,120.4,3.101503,ON
11/15/2025 02:24:23,245.1,0.942,120.4,3.101671,ON
11/15/2025 02:24:28,245.1,0.942,120.4,3.101838,ON
11/15/2025 02:24:33,245.1,0.942,120.4,3.102005,ON
11/15/2025 02:24:38,245.1,0.942,120.4,3.102173,ON
11/15/2025 02:24:43,245.1,0.942,120.4,3.102341,ON
11/15/2025 02:24:48,245.1,0.942,120.4,3.102508,ON
11/15/2025 02:24:53,245.1,0.942,120.4,3.102675,ON
11/15/2025 02:24:58,245.1,0.942,120.4,3.102843,ON
11/15/2025 02:25:03,245.1,0.942,120.4,3.10301,ON
11/15/2025 02:25:08,245.1,0.942,120.4,3.103178,ON
11/15/2025 02:25:13,245.1,0.942,120.4,3.103345,ON
11/15/2025 02:25:18,245.1,0.942,120.4,3.103513,ON
11/15/2025 02:25:23,245.1,0.942,120.4,3.10368,ON
11/15/2025 02:25:28,245.1,0.942,120.4,3.103847,ON
11/15/2025 02:25:33,245.1,0.942,120.4,3.104014,ON
11/15/2025 02:25:38,245.1,0.942,120.4,3.104182,ON
11/15/2025 02:25:43,245.1,0.942,120.4,3.104349,ON
11/15/2025 02:25:48,245.1,0.942,120.4,3.104516,ON
11/15/2025 02:25:53,245.1,0.942,120.4,3.104684,ON
11/15/2025 02:25:58,245.1,0.942,120.4,3.104851,ON
11/15/2025 02:26:03,245.1,0.942,120.4,3.105018,ON
